# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
1.455000000000000071e+01 4.710635253446916748e-02 6.806974384839285797e-03 1.148308087680366966e-04
1.459999999999999964e+01 4.681098470983777182e-02 6.745995798766114306e-03 1.137400383832276861e-04
1.465000000000000036e+01 4.650581919239744899e-02 6.682201180995299937e-03 1.118370967110827118e-04
1.469999999999999929e+01 4.619254472269332390e-02 6.616377006036339506e-03 1.092061728532664743e-04
1.475000000000000000e+01 4.587349966847866639e-02 6.549542821809044638e-03 1.064220856594145034e-04
1.480000000000000071e+01 4.555090759997597327e-02 6.482263626789994300e-03 1.041078913459826845e-04
1.484999999999999964e+01 4.522618391576706254e-02 6.414745839019575513e-03 1.019191518196340784e-04
1.490000000000000036e+01 4.490098517773741249e-02 6.347188736831286225e-03 9.974523369695406942e-05
1.494999999999999929e+01 4.457720817554758352e-02 6.279949744177884194e-03 9.815071981064617430e-05
1.500000000000000000e+01 4.425563426525099681e-02 6.213621232303317109e-03 9.665109488127839163e-05
1.505000000000000071e+01 4.393711483754712127e-02 6.148714378983567187e-03 9.440413324686320890e-05
1.509999999999999964e+01 4.362410260765232223e-02 6.085348806130508673e-03 9.201229464025225909e-05
1.515000000000000036e+01 4.331884349924937372e-02 6.023410807105633938e-03 9.032053661866186218e-05
1.519999999999999929e+01 4.302153362628791111e-02 5.962590024881308202e-03 8.879396300223614264e-05
1.525000000000000000e+01 4.273185186274387759e-02 5.902419343894796215e-03 8.669614168629369061e-05
1.530000000000000071e+01 4.245059133500762166e-02 5.842819599489033899e-03 8.458873101742581590e-05
1.534999999999999964e+01 4.217809658282229562e-02 5.784099196609512536e-03 8.295765474788303916e-05
1.540000000000000036e+01 4.191314504395871748e-02 5.726421884103958214e-03 8.160667527478088039e-05
1.544999999999999929e+01 4.165364419889944908e-02 5.669541240206231805e-03 8.021537292040773317e-05
1.550000000000000000e+01 4.139759699686329508e-02 5.613070900299187149e-03 7.839403266793044901e-05
1.555000000000000071e+01 4.114408466080572702e-02 5.556716229236401301e-03 7.624011562050279781e-05
1.559999999999999964e+01 4.089322518164482945e-02 5.500352865846248884e-03 7.435458721371621007e-05
1.565000000000000036e+01 4.064517751632860942e-02 5.444041936023940806e-03 7.319576838441092814e-05
1.569999999999999929e+01 4.039923143872733990e-02 5.388117013578381902e-03 7.263817231711017068e-05
1.575000000000000000e+01 4.015379729980126516e-02 5.333076022815143834e-03 7.212646453739003421e-05
1.580000000000000071e+01 3.990722859057580646e-02 5.279228980831277701e-03 7.155208966431146622e-05
1.584999999999999964e+01 3.965781856520361748e-02 5.226622549292817173e-03 7.152341431886021189e-05
1.590000000000000036e+01 3.940218860732912221e-02 5.175249905251307764e-03 7.205386046286499141e-05
1.594999999999999929e+01 3.913543729960270584e-02 5.125215107668771274e-03 7.182091901667157427e-05
1.600000000000000000e+01 3.885478040940354427e-02 5.076602156079460491e-03 6.976706339785194826e-05
1.605000000000000071e+01 3.856300925541122915e-02 5.029187003151951857e-03 6.568468075885109498e-05
1.610000000000000142e+01 3.826945029434018070e-02 4.982465921484858194e-03 6.129840400282064012e-05
1.614999999999999858e+01 3.798544526998201554e-02 4.935932149135255874e-03 5.863966008306458166e-05
1.619999999999999929e+01 3.771823059685232987e-02 4.889368209378603704e-03 5.853681836233355683e-05
1.625000000000000000e+01 3.746783614697928033e-02 4.842920872084828521e-03 6.069128017151801025e-05
1.630000000000000071e+01 3.722753238922137803e-02 4.796708275621897923e-03 6.352551523896150755e-05
1.635000000000000142e+01 3.698832645127400620e-02 4.750560363041451094e-03 6.536065177401584607e-05
1.639999999999999858e+01 3.674393549772371481e-02 4.704266312238520112e-03 6.598197746322431083e-05
1.644999999999999929e+01 3.649170577148803246e-02 4.657906993409008552e-03 6.590945619878638400e-05
1.650000000000000000e+01 3.623119524936169178e-02 4.611774863260201945e-03 6.519496559196944559e-05
1.655000000000000071e+01 3.596365893725646939e-02 4.566137637479626872e-03 6.398672330135578756e-05
1.660000000000000142e+01 3.569158490365219316e-02 4.521215508066900486e-03 6.258284696799732848e-05
1.664999999999999858e+01 3.541810207016313911e-02 4.477257444105911012e-03 6.098639023524062138e-05
1.669999999999999929e+01 3.514692000331582494e-02 4.434506841567858321e-03 5.937915072254420210e-05
1.675000000000000000e+01 3.488168759920653311e-02 4.393013607397378353e-03 5.808973049265541859e-05
1.680000000000000071e+01 3.462500045377251562e-02 4.352559116405360813e-03 5.738922768432361341e-05
1.685000000000000142e+01 3.437778022770854314e-02 4.312822099656652731e-03 5.752043604296840681e-05
1.689999999999999858e+01 3.413898567634968823e-02 4.273497923598343871e-03 5.815147262651482841e-05
1.694999999999999929e+01 3.390656563747192903e-02 4.234350782848970984e-03 5.859415309447901744e-05
1.700000000000000000e+01 3.367901746921490858e-02 4.195252664642841640e-03 5.858827701617839691e-05
1.705000000000000071e+01 3.345577927595087819e-02 4.156228095869055408e-03 5.828678750098497888e-05
1.710000000000000142e+01 3.323662983730203691e-02 4.117428008404063269e-03 5.779021049019234760e-05
1.714999999999999858e+01 3.302170218116325107e-02 4.079030272179893189e-03 5.625104208955597582e-05
1.719999999999999929e+01 3.281408065131156959e-02 4.041142459786653367e-03 5.326799697442948889e-05
1.725000000000000000e+01 3.262059548902997153e-02 4.003781328128033952e-03 5.084467231191591328e-05
1.730000000000000071e+01 3.244620192608235754e-02 3.966925191520458832e-03 5.044125778875056516e-05
1.735000000000000142e+01 3.228984215572311411e-02 3.930518355936226706e-03 5.139533026725303126e-05
1.739999999999999858e+01 3.214654777607459796e-02 3.894405671992687713e-03 5.225897964707262389e-05
1.744999999999999929e+01 3.201179823885849651e-02 3.858400571422305851e-03 5.261469470764420917e-05
1.750000000000000000e+01 3.188295942683934403e-02 3.822478838059126249e-03 5.303090281505228954e-05
1.755000000000000071e+01 3.175776216646098576e-02 3.786853923723261257e-03 5.384881745907123555e-05
1.760000000000000142e+01 3.163316367906941762e-02 3.751825752958666202e-03 5.458954360813622272e-05
1.764999999999999858e+01 3.150633933646945078e-02 3.717615554262819737e-03 5.473665640217986977e-05
1.769999999999999929e+01 3.137589793222499840e-02 3.684356471037897665e-03 5.447714589763352696e-05
1.775000000000000000e+01 3.124141985702684823e-02 3.652137883187824268e-03 5.435201148945926331e-05
1.780000000000000071e+01 3.110211504656629558e-02 3.621014463430359716e-03 5.462272385067024657e-05
1.785000000000000142e+01 3.095624689765620954e-02 3.590995416640334250e-03 5.493550464350823023e-05
1.789999999999999858e+01 3.080210307444777168e-02 3.562029949269673694e-03 5.468302161652669548e-05
1.794999999999999929e+01 3.063954314140473340e-02 3.534000339835974714e-03 5.375005875432963372e-05
1.800000000000000000e+01 3.047015961262968323e-02 3.506760646775729153e-03 5.289398849456600985e-05
1.805000000000000071e+01 3.029522107959630589e-02 3.480179926569356742e-03 5.291901589416908434e-05
1.810000000000000142e+01 3.011369312480020530e-02 3.454160288141609487e-03 5.348747588996396926e-05
1.814999999999999858e+01 2.992318971975126488e-02 3.428648143468739778e-03 5.368090331070587235e-05
1.819999999999999929e+01 2.972245824594225289e-02 3.403637376545891411e-03 5.297620569475722962e-05
1.825000000000000000e+01 2.951301815766729092e-02 3.379163559601181931e-03 5.099110832705045502e-05
1.830000000000000071e+01 2.930029681019834589e-02 3.355238439295671424e-03 4.788398704263446359e-05
1.835000000000000142e+01 2.909299294622818416e-02 3.331688958658245853e-03 4.523829604871308765e-05
1.839999999999999858e+01 2.889861836677567672e-02 3.308179722250890239e-03 4.448411282210179557e-05
1.844999999999999929e+01 2.871913762426249461e-02 3.284499158967228456e-03 4.549574888813832804e-05
1.850000000000000000e+01 2.855091509238385020e-02 3.260628776770022226e-03 4.721167452462182566e-05
1.855000000000000071e+01 2.838787359085559805e-02 3.236611680494054684e-03 4.855267605560277430e-05
1.860000000000000142e+01 2.822501187047432927e-02 3.212519880871377194e-03 4.896503988405494435e-05
1.864999999999999858e+01 2.806031374744821782e-02 3.188466161270061584e-03 4.848135977151875472e-05
1.869999999999999929e+01 2.789465906486716246e-02 3.164572830411747657e-03 4.751373171716226124e-05
1.875000000000000000e+01 2.773042769577641758e-02 3.140923259187061028e-03 4.655317974894678537e-05
1.880000000000000071e+01 2.756991807773337411e-02 3.117593890521489983e-03 4.586083052400284681e-05
1.885000000000000142e+01 2.741438880670291761e-02 3.094689947993336902e-03 4.564323179670472469e-05
1.889999999999999858e+01 2.726348783269418041e-02 3.072284623785425869e-03 4.582408017885602721e-05
1.894999999999999929e+01 2.711548220366398476e-02 3.050360160750809589e-03 4.609548469356155030e-05
1.900000000000000000e+01 2.696822095455124468e-02 3.028803907758210231e-03 4.590801810908123919e-05
1.905000000000000071e+01 2.682068240244071117e-02 3.007424269470063746e-03 4.498622624937526559e-05
1.910000000000000142e+01 2.667371851630052221e-02 2.985986214213087742e-03 4.385475187297664310e-05
1.914999999999999858e+01 2.652885339115218510e-02 2.964267041011563533e-03 4.280596713616389325e-05
1.919999999999999929e+01 2.638759627795832577e-02 2.942094720024381396e-03 4.159873892146833508e-05
1.925000000000000000e+01 2.625206758232550078e-02 2.919354172415676227e-03 4.027475390431462855e-05
1.930000000000000071e+01 2.612483736566637016e-02 2.896008922845551541e-03 3.929344138950583522e-05
1.935000000000000142e+01 2.600751510330008218e-02 2.872140836922712145e-03 3.922833410813777392e-05
1.939999999999999858e+01 2.589911244409143568e-02 2.847950878332776003e-03 4.034593637897525411e-05
1.944999999999999929e+01 2.579544868757527309e-02 2.823684647184605736e-03 4.221568824468103549e-05
1.950000000000000000e+01 2.569046115622106857e-02 2.799550915664415860e-03 4.399108327664332532e-05
1.955000000000000071e+01 2.557854739061063074e-02 2.775708007072748198e-03 4.514824769323016605e-05
1.960000000000000142e+01 2.545596922204937038e-02 2.752279072290517159e-03 4.577091712857221423e-05
1.964999999999999858e+01 2.532062815034781533e-02 2.729366285787082798e-03 4.606887034783278546e-05
1.969999999999999929e+01 2.517149074689002675e-02 2.707046855809093142e-03 4.604456786924136438e-05
1.975000000000000000e+01 2.500852193433744652e-02 2.685353436592448090e-03 4.568727002944056477e-05
1.980000000000000071e+01 2.483271968136597022e-02 2.664280879445149290e-03 4.482322875052447775e-05
1.985000000000000142e+01 2.464656566677350669e-02 2.643786582592555327e-03 4.306807696031941915e-05
1.989999999999999858e+01 2.445500645326732780e-02 2.623762769369385010e-03 4.030077418220429607e-05
1.994999999999999929e+01 2.426571443778144377e-02 2.604044243904238623e-03 3.713911311874519019e-05
2.000000000000000000e+01 2.408740195200963219e-02 2.584457374432316389e-03 3.449486179283995616e-05
