# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
1.455000000000000071e+01 4.681780388261063547e-02 6.802591825461279385e-03 1.065203646769763505e-04
1.459999999999999964e+01 4.651542940204298621e-02 6.741918582950122592e-03 1.060342510448646330e-04
1.465000000000000036e+01 4.620329469081219803e-02 6.680361731517711101e-03 1.043760788082983659e-04
1.469999999999999929e+01 4.588285426078023838e-02 6.617729359134036891e-03 1.016770787683412376e-04
1.475000000000000000e+01 4.555733106393612675e-02 6.554231712863295076e-03 9.892611127865581289e-05
1.480000000000000071e+01 4.522982175673912614e-02 6.490124881017442920e-03 9.674496382610077937e-05
1.484999999999999964e+01 4.490213589661263410e-02 6.425734428830372907e-03 9.484754411512000716e-05
1.490000000000000036e+01 4.457552407944695427e-02 6.361602976766800310e-03 9.304459935246612093e-05
1.494999999999999929e+01 4.425118637591624049e-02 6.298348676696946362e-03 9.131415988220687992e-05
1.500000000000000000e+01 4.393030733544743549e-02 6.236391460291864502e-03 8.968138245330186786e-05
1.505000000000000071e+01 4.361399546405835687e-02 6.175905003205093072e-03 8.826380068570856339e-05
1.509999999999999964e+01 4.330295613110823894e-02 6.116900404611047559e-03 8.710668012009395347e-05
1.515000000000000036e+01 4.299716590874595040e-02 6.059198158978307096e-03 8.617645802318517128e-05
1.519999999999999929e+01 4.269590717042975880e-02 6.002384171132491356e-03 8.516079086460446841e-05
1.525000000000000000e+01 4.239869399619730639e-02 5.945887256770493283e-03 8.359038124656481268e-05
1.530000000000000071e+01 4.210647373798921678e-02 5.889226701157985848e-03 8.169052702037100054e-05
1.534999999999999964e+01 4.182087342912732542e-02 5.832210767963689167e-03 8.023203283466600309e-05
1.540000000000000036e+01 4.154216226702878850e-02 5.774898998300265034e-03 7.935898605777055945e-05
1.544999999999999929e+01 4.126893092709846972e-02 5.717455671897461039e-03 7.867234174353761105e-05
1.550000000000000000e+01 4.099933431658450006e-02 5.660099282576357312e-03 7.761247286606691540e-05
1.555000000000000071e+01 4.073257428710885808e-02 5.602977346026680704e-03 7.599647837560809672e-05
1.559999999999999964e+01 4.046920960611505996e-02 5.546178528036481425e-03 7.442016258576616202e-05
1.565000000000000036e+01 4.020954396424168686e-02 5.489796654069259603e-03 7.355318016794723068e-05
1.569999999999999929e+01 3.995205181544575490e-02 5.433973095202478641e-03 7.315081825012391002e-05
1.575000000000000000e+01 3.969414827180298144e-02 5.378816113052763137e-03 7.252258769962588404e-05
1.580000000000000071e+01 3.943414039384370712e-02 5.324330012787568261e-03 7.159372914995753862e-05
1.584999999999999964e+01 3.917140705735950440e-02 5.270463914835675501e-03 7.116134816902071900e-05
1.590000000000000036e+01 3.890419048656362094e-02 5.217169980172995519e-03 7.130281245794914619e-05
1.594999999999999929e+01 3.862942882795877830e-02 5.164409046697777603e-03 7.076971221723645346e-05
1.600000000000000000e+01 3.834634545313864856e-02 5.112234832174410333e-03 6.866171694992125062e-05
1.605000000000000071e+01 3.805924947373850314e-02 5.060813924177126263e-03 6.548263416808402051e-05
1.610000000000000142e+01 3.777606603704645322e-02 5.010214263551222326e-03 6.267213446210963138e-05
1.614999999999999858e+01 3.750384984157596052e-02 4.960278838373919155e-03 6.112451211588312654e-05
1.619999999999999929e+01 3.724567669557805882e-02 4.910791567318190977e-03 6.094642078710329049e-05
1.625000000000000000e+01 3.700012569293974901e-02 4.861610902171846493e-03 6.193896723059004331e-05
1.630000000000000071e+01 3.676229372153234920e-02 4.812665468436389329e-03 6.353488450246419646e-05
1.635000000000000142e+01 3.652598565968837030e-02 4.763913623963561203e-03 6.489945013531468645e-05
1.639999999999999858e+01 3.628621899155704683e-02 4.715388761809186959e-03 6.558342701060435119e-05
1.644999999999999929e+01 3.604037375619163763e-02 4.667221739014220522e-03 6.565291202130363996e-05
1.650000000000000000e+01 3.578786576279135989e-02 4.619579709480537213e-03 6.531287436683899693e-05
1.655000000000000071e+01 3.552952381918466490e-02 4.572640798179212172e-03 6.469630992773793869e-05
1.660000000000000142e+01 3.526728380268515789e-02 4.526600957873955049e-03 6.377151286737740171e-05
1.664999999999999858e+01 3.500426371159566508e-02 4.481653224421009926e-03 6.249505550049303990e-05
1.669999999999999929e+01 3.474464227962599516e-02 4.437941758743997253e-03 6.115031613362280176e-05
1.675000000000000000e+01 3.449242348198391928e-02 4.395495221545078421e-03 6.027427617973085813e-05
1.680000000000000071e+01 3.424955741391250141e-02 4.354184306063240383e-03 6.018094144947311785e-05
1.685000000000000142e+01 3.401504198060068679e-02 4.313781030822099252e-03 6.070612487427785387e-05
1.689999999999999858e+01 3.378572199401844167e-02 4.274096043858452258e-03 6.135421466217247323e-05
1.694999999999999929e+01 3.355801941380699011e-02 4.234996502226398042e-03 6.166042118532644579e-05
1.700000000000000000e+01 3.332939066340058487e-02 4.196330722506931739e-03 6.150114721445246733e-05
1.705000000000000071e+01 3.309876648277692429e-02 4.157940259281822301e-03 6.086080555402263330e-05
1.710000000000000142e+01 3.286674863147448500e-02 4.119760554456467806e-03 5.923290207333470190e-05
1.714999999999999858e+01 3.263706711077930117e-02 4.081765355579462795e-03 5.623996788608476429e-05
1.719999999999999929e+01 3.241740421494994362e-02 4.043897888610608997e-03 5.324886033673759746e-05
1.725000000000000000e+01 3.221538154013460498e-02 4.006130070477681090e-03 5.185777179660769771e-05
1.730000000000000071e+01 3.203364452971559084e-02 3.968523465632809062e-03 5.211221112540416532e-05
1.735000000000000142e+01 3.186958507284259889e-02 3.931183023194857046e-03 5.304153728858328301e-05
1.739999999999999858e+01 3.171840283897774115e-02 3.894190255534260049e-03 5.363842218935641575e-05
1.744999999999999929e+01 3.157615562391041797e-02 3.857564297407857848e-03 5.383361905156707888e-05
1.750000000000000000e+01 3.144019751924574668e-02 3.821299419879240541e-03 5.410338759269359051e-05
1.755000000000000071e+01 3.130794944394823393e-02 3.785434048555654137e-03 5.455963683293601205e-05
1.760000000000000142e+01 3.117645280608830061e-02 3.750065273027280380e-03 5.487280325891198067e-05
1.764999999999999858e+01 3.104312473286633192e-02 3.715276948069836608e-03 5.479515595151431597e-05
1.769999999999999929e+01 3.090640886110387897e-02 3.681105697416641852e-03 5.457856719474497961e-05
1.775000000000000000e+01 3.076520712016786799e-02 3.647576108253720688e-03 5.467653889633085568e-05
1.780000000000000071e+01 3.061785001745140691e-02 3.614705751949632076e-03 5.503130573608023342e-05
1.785000000000000142e+01 3.046229521484231789e-02 3.582484662264304089e-03 5.518615496078047093e-05
1.789999999999999858e+01 3.029735304829852746e-02 3.550854446894019609e-03 5.479456696869737758e-05
1.794999999999999929e+01 3.012355871486530751e-02 3.519805410595867184e-03 5.398564318671881591e-05
1.800000000000000000e+01 2.994265261600511860e-02 3.489465758023348272e-03 5.328311904193556796e-05
1.805000000000000071e+01 2.975605654491225022e-02 3.459989252248314370e-03 5.294009582896681653e-05
1.810000000000000142e+01 2.956417488439202004e-02 3.431436036590173114e-03 5.268982555212971914e-05
1.814999999999999858e+01 2.936711604084426067e-02 3.403757747223547670e-03 5.212423208878279410e-05
1.819999999999999929e+01 2.916578167889852941e-02 3.376813875755050719e-03 5.111133800886753743e-05
1.825000000000000000e+01 2.896229173900389739e-02 3.350397895285166065e-03 4.974901490281257322e-05
1.830000000000000071e+01 2.875984625194781888e-02 3.324264701046693738e-03 4.818073441220998378e-05
1.835000000000000142e+01 2.856239505399971873e-02 3.298202243975885146e-03 4.673217267442065283e-05
1.839999999999999858e+01 2.837362524950639425e-02 3.272123086445304519e-03 4.601524928106380768e-05
1.844999999999999929e+01 2.819503589602971594e-02 3.246058067275662054e-03 4.635516511782913093e-05
1.850000000000000000e+01 2.802479428097893674e-02 3.220092739089408518e-03 4.731474010184440123e-05
1.855000000000000071e+01 2.785888549791575713e-02 3.194311890706475615e-03 4.809777927180146974e-05
1.860000000000000142e+01 2.769358942447675345e-02 3.168747350437350983e-03 4.821545001483497838e-05
1.864999999999999858e+01 2.752721810522401266e-02 3.143392936860461232e-03 4.777695613255116246e-05
1.869999999999999929e+01 2.736006682761769893e-02 3.118283265927641792e-03 4.709173767584248912e-05
1.875000000000000000e+01 2.719353418792930244e-02 3.093485699472798677e-03 4.618707481894441234e-05
1.880000000000000071e+01 2.702974325656056290e-02 3.069011169594139041e-03 4.512206527551280462e-05
1.885000000000000142e+01 2.687111456801875159e-02 3.044801524144373061e-03 4.424141112301383232e-05
1.889999999999999858e+01 2.671931588328008492e-02 3.020808739981103563e-03 4.388935807674540534e-05
1.894999999999999929e+01 2.657431627322887069e-02 2.997068091625896408e-03 4.407625294455080574e-05
1.900000000000000000e+01 2.643439547872926745e-02 2.973677938034098838e-03 4.443329633681114132e-05
1.905000000000000071e+01 2.629716598612610520e-02 2.950696817745027123e-03 4.455301765292850845e-05
1.910000000000000142e+01 2.616079476208904575e-02 2.928083200176076831e-03 4.421134691376409396e-05
1.914999999999999858e+01 2.602478267945394427e-02 2.905731614707305396e-03 4.339583601088908350e-05
1.919999999999999929e+01 2.589011368726875165e-02 2.883540594166474243e-03 4.221701252636475093e-05
1.925000000000000000e+01 2.575891845377729916e-02 2.861422785249511866e-03 4.094904856564234946e-05
1.930000000000000071e+01 2.563358492821330575e-02 2.839277389688903835e-03 4.007112028058969737e-05
1.935000000000000142e+01 2.551539531410220232e-02 2.817018331135183636e-03 3.994880883642629361e-05
1.939999999999999858e+01 2.540356583469293578e-02 2.794630282367521930e-03 4.065005065465004925e-05
1.944999999999999929e+01 2.529515734339585556e-02 2.772173028323077128e-03 4.196446649541905557e-05
1.950000000000000000e+01 2.518574534966969147e-02 2.749741788862043387e-03 4.342267099580080452e-05
1.955000000000000071e+01 2.507070504177049894e-02 2.727447625322471786e-03 4.462352192207348801e-05
1.960000000000000142e+01 2.494631077059732832e-02 2.705416048589016041e-03 4.539602159599000116e-05
1.964999999999999858e+01 2.481023303468603974e-02 2.683767872126018202e-03 4.562099772026639708e-05
1.969999999999999929e+01 2.466181204333638827e-02 2.662594525735098149e-03 4.531738542034794001e-05
1.975000000000000000e+01 2.450195776369565662e-02 2.641958113370042761e-03 4.464480180785269892e-05
1.980000000000000071e+01 2.433273302801296570e-02 2.621894366121059299e-03 4.354243596992113857e-05
1.985000000000000142e+01 2.415748224696367269e-02 2.602394147432058810e-03 4.184534066668586349e-05
1.989999999999999858e+01 2.398120858272263789e-02 2.583395993245841092e-03 3.969859824143943093e-05
1.994999999999999929e+01 2.381009593211185285e-02 2.564791912324193048e-03 3.755608796302695591e-05
2.000000000000000000e+01 2.365014738448292103e-02 2.546426908251071645e-03 3.590877495992381765e-05
