x y z
278.787879 42.234921 51.515155
284.848485 35.780207 51.515155
290.909091 35.969809 51.515155
296.969697 33.704973 51.515155
303.030303 44.865860 51.515155
309.090909 37.272382 51.515155
315.151515 30.491891 51.515155
321.212121 30.878060 51.515155
327.272727 31.400800 51.515155
333.333333 27.592093 51.515155
339.393939 17.454461 51.515155
345.454545 15.857680 51.515155
351.515152 14.602308 51.515155
357.575758 16.539016 51.515155
363.636364 13.432826 51.515155
369.696970 7.894848 51.515155
375.757576 7.098741 51.515155
381.818182 4.636670 51.515155
387.878788 11.668128 51.515155
393.939394 8.624423 51.515155
400.000000 6.392254 51.515155
406.060606 6.692827 51.515155
412.121212 4.561894 51.515155
418.181818 8.547396 51.515155
424.242424 4.212850 51.515155
430.303030 4.919903 51.515155
436.363636 7.150027 51.515155
442.424242 1.722451 51.515155
448.484848 8.377250 51.515155
454.545455 9.451841 51.515155
460.606061 3.495995 51.515155
466.666667 3.904100 51.515155
472.727273 7.465447 51.515155
478.787879 0.810596 51.515155
484.848485 5.830903 51.515155
490.909091 6.234828 51.515155
496.969697 5.830807 51.515155
503.030303 3.698651 51.515155
509.090909 7.302333 51.515155
515.151515 6.643228 51.515155
521.212121 0.510459 51.515155
527.272727 7.763328 51.515155
533.333333 3.546054 51.515155
539.393939 4.002536 51.515155
545.454545 1.823651 51.515155
551.515152 3.649593 51.515155
557.575758 3.090479 51.515155
563.636364 5.480347 51.515155
569.696970 3.902485 51.515155
575.757576 4.409013 51.515155
581.818182 11.124068 51.515155
587.878788 8.839343 51.515155
593.939394 7.099308 51.515155
600.000000 5.169683 51.515155
0.000000 3.715311 52.469139
6.060606 4.999918 52.469139
12.121212 1.571795 52.469139
18.181818 5.389034 52.469139
24.242424 6.491357 52.469139
30.303030 8.743762 52.469139
36.363636 5.134951 52.469139
42.424242 1.587036 52.469139
48.484848 4.306913 52.469139
54.545455 8.217664 52.469139
60.606061 3.343264 52.469139
66.666667 2.600304 52.469139
72.727273 3.275815 52.469139
78.787879 3.241961 52.469139
84.848485 7.594630 52.469139
90.909091 10.571172 52.469139
96.969697 2.448247 52.469139
103.030303 4.561802 52.469139
109.090909 0.743777 52.469139
115.151515 4.610949 52.469139
121.212121 9.204489 52.469139
127.272727 8.223770 52.469139
133.333333 5.761501 52.469139
139.393939 2.364577 52.469139
145.454545 3.497033 52.469139
151.515152 14.215085 52.469139
157.575758 13.611355 52.469139
163.636364 13.989817 52.469139
169.696970 23.967881 52.469139
175.757576 27.714799 52.469139
181.818182 38.384974 52.469139
187.878788 46.945226 52.469139
193.939394 51.249439 52.469139
200.000000 60.255403 52.469139
206.060606 56.138733 52.469139
212.121212 51.972270 52.469139
218.181818 50.070508 52.469139
224.242424 47.622092 52.469139
230.303030 45.528948 52.469139
236.363636 42.596783 52.469139
242.424242 43.384258 52.469139
248.484848 52.648627 52.469139
254.545455 36.108556 52.469139
260.606061 39.269970 52.469139
266.666667 41.952847 52.469139
272.727273 36.310863 52.469139
278.787879 44.376947 52.469139
284.848485 40.464570 52.469139
290.909091 38.615412 52.469139
296.969697 37.258908 52.469139
303.030303 52.562525 52.469139
309.090909 40.651134 52.469139
315.151515 36.440379 52.469139
321.212121 34.962293 52.469139
327.272727 33.061347 52.469139
333.333333 27.427617 52.469139
339.393939 17.454455 52.469139
345.454545 15.857683 52.469139
351.515152 16.830474 52.469139
357.575758 18.225554 52.469139
363.636364 17.850686 52.469139
369.696970 8.209789 52.469139
375.757576 7.667820 52.469139
381.818182 5.584863 52.469139
387.878788 9.796160 52.469139
393.939394 8.624423 52.469139
400.000000 4.088571 52.469139
406.060606 6.049279 52.469139
412.121212 2.263838 52.469139
418.181818 11.425242 52.469139
424.242424 4.786779 52.469139
430.303030 6.340771 52.469139
436.363636 6.573754 52.469139
442.424242 0.574360 52.469139
448.484848 9.391827 52.469139
454.545455 9.945884 52.469139
460.606061 4.644788 52.469139
466.666667 3.531237 52.469139
472.727273 9.974269 52.469139
478.787879 0.236668 52.469139
484.848485 5.763129 52.469139
490.909091 6.234828 52.469139
496.969697 4.679200 52.469139
503.030303 1.975929 52.469139
509.090909 7.370973 52.469139
515.151515 6.066955 52.469139
521.212121 0.510459 52.469139
527.272727 8.340774 52.469139
533.333333 3.343264 52.469139
539.393939 2.279814 52.469139
545.454545 1.249488 52.469139
551.515152 4.223756 52.469139
557.575758 1.941685 52.469139
563.636364 2.602501 52.469139
569.696970 2.179763 52.469139
575.757576 3.834850 52.469139
581.818182 12.283421 52.469139
587.878788 6.272452 52.469139
593.939394 8.115426 52.469139
600.000000 6.319648 52.469139
0.000000 2.954859 53.423123
6.060606 4.746151 53.423123
12.121212 2.178680 53.423123
18.181818 4.239330 53.423123
24.242424 7.827736 53.423123
30.303030 7.979834 53.423123
36.363636 4.627734 53.423123
42.424242 2.347280 53.423123
48.484848 3.918626 53.423123
54.545455 8.763899 53.423123
60.606061 4.121183 53.423123
66.666667 2.397740 53.423123
72.727273 3.258830 53.423123
78.787879 2.853556 53.423123
84.848485 6.523041 53.423123
90.909091 10.348806 53.423123
96.969697 2.634005 53.423123
103.030303 4.561802 53.423123
109.090909 4.305942 53.423123
115.151515 5.202569 53.423123
121.212121 9.508182 53.423123
127.272727 8.712414 53.423123
133.333333 5.187186 53.423123
139.393939 2.397741 53.423123
145.454545 3.497033 53.423123
151.515152 13.893434 53.423123
157.575758 13.339216 53.423123
163.636364 15.121505 53.423123
169.696970 25.411785 53.423123
175.757576 30.388470 53.423123
181.818182 38.886226 53.423123
187.878788 46.657761 53.423123
193.939394 52.390928 53.423123
200.000000 62.509984 53.423123
206.060606 57.198007 53.423123
212.121212 52.592559 53.423123
218.181818 51.743678 53.423123
224.242424 47.129102 53.423123
230.303030 45.609602 53.423123
236.363636 43.701762 53.423123
242.424242 44.137947 53.423123
248.484848 51.449887 53.423123
254.545455 37.260884 53.423123
260.606061 40.128831 53.423123
266.666667 43.259121 53.423123
272.727273 38.066553 53.423123
278.787879 45.585686 53.423123
284.848485 42.340650 53.423123
290.909091 40.196465 53.423123
296.969697 38.469186 53.423123
303.030303 52.312115 53.423123
309.090909 41.744256 53.423123
315.151515 37.993782 53.423123
321.212121 35.553298 53.423123
327.272727 33.955777 53.423123
333.333333 27.414184 53.423123
339.393939 17.454454 53.423123
345.454545 15.483046 53.423123
351.515152 17.677910 53.423123
357.575758 19.153316 53.423123
363.636364 18.512901 53.423123
369.696970 8.627825 53.423123
375.757576 8.259202 53.423123
381.818182 7.431742 53.423123
387.878788 8.653724 53.423123
393.939394 9.406627 53.423123
400.000000 3.343264 53.423123
406.060606 5.897156 53.423123
412.121212 3.464753 53.423123
418.181818 11.186653 53.423123
424.242424 3.802806 53.423123
430.303030 7.895341 53.423123
436.363636 7.387585 53.423123
442.424242 1.538688 53.423123
448.484848 9.949386 53.423123
454.545455 7.806050 53.423123
460.606061 4.239330 53.423123
466.666667 5.291577 53.423123
472.727273 10.564505 53.423123
478.787879 1.317770 53.423123
484.848485 4.239330 53.423123
490.909091 7.406864 53.423123
496.969697 3.529496 53.423123
503.030303 3.362981 53.423123
509.090909 6.610522 53.423123
515.151515 5.491318 53.423123
521.212121 1.792274 53.423123
527.272727 7.357939 53.423123
533.333333 3.343264 53.423123
539.393939 2.499115 53.423123
545.454545 2.230054 53.423123
551.515152 4.053566 53.423123
557.575758 1.485819 53.423123
563.636364 2.211938 53.423123
569.696970 2.399064 53.423123
575.757576 4.815416 53.423123
581.818182 10.315860 53.423123
587.878788 6.303137 53.423123
593.939394 7.725594 53.423123
600.000000 6.302498 53.423123
0.000000 2.380697 54.377108
6.060606 3.597357 54.377108
12.121212 3.901403 54.377108
18.181818 3.141196 54.377108
24.242424 7.455771 54.377108
30.303030 7.403562 54.377108
36.363636 4.053103 54.377108
42.424242 3.496074 54.377108
48.484848 3.343994 54.377108
54.545455 7.828383 54.377108
60.606061 5.372843 54.377108
66.666667 2.228935 54.377108
72.727273 2.684667 54.377108
78.787879 2.279394 54.377108
84.848485 5.373076 54.377108
90.909091 9.189452 54.377108
96.969697 2.634005 54.377108
103.030303 3.801243 54.377108
109.090909 6.575016 54.377108
115.151515 5.777903 54.377108
121.212121 8.930737 54.377108
127.272727 5.834568 54.377108
133.333333 3.801243 54.377108
139.393939 3.444651 54.377108
145.454545 3.497033 54.377108
151.515152 11.016542 54.377108
157.575758 12.218737 54.377108
163.636364 17.316444 54.377108
169.696970 27.567796 54.377108
175.757576 34.089236 54.377108
181.818182 37.979657 54.377108
187.878788 45.544633 54.377108
193.939394 50.916801 54.377108
200.000000 64.462649 54.377108
206.060606 57.198007 54.377108
212.121212 52.503007 54.377108
218.181818 51.572059 54.377108
224.242424 46.146800 54.377108
230.303030 45.115878 54.377108
236.363636 44.945665 54.377108
242.424242 45.142125 54.377108
248.484848 46.862757 54.377108
254.545455 39.286948 54.377108
260.606061 40.696628 54.377108
266.666667 44.301987 54.377108
272.727273 39.623357 54.377108
278.787879 46.118191 54.377108
284.848485 42.873643 54.377108
290.909091 41.268797 54.377108
296.969697 37.933226 54.377108
303.030303 46.170749 54.377108
309.090909 41.744256 54.377108
315.151515 37.693325 54.377108
321.212121 34.445175 54.377108
327.272727 33.955777 54.377108
333.333333 27.414184 54.377108
339.393939 17.454454 54.377108
345.454545 14.929235 54.377108
351.515152 18.237223 54.377108
357.575758 16.182635 54.377108
363.636364 16.820145 54.377108
369.696970 9.193667 54.377108
375.757576 8.828978 54.377108
381.818182 6.288498 54.377108
387.878788 8.077452 54.377108
393.939394 10.562927 54.377108
400.000000 3.343264 54.377108
406.060606 3.599099 54.377108
412.121212 6.339082 54.377108
418.181818 9.151882 54.377108
424.242424 2.989157 54.377108
430.303030 9.085204 54.377108
436.363636 7.963857 54.377108
442.424242 4.413017 54.377108
448.484848 8.220334 54.377108
454.545455 4.917645 54.377108
460.606061 3.242538 54.377108
466.666667 8.169423 54.377108
472.727273 8.831933 54.377108
478.787879 3.040493 54.377108
484.848485 3.090536 54.377108
490.909091 9.139436 54.377108
496.969697 2.380702 54.377108
503.030303 6.237167 54.377108
509.090909 4.513110 54.377108
515.151515 4.915983 54.377108
521.212121 4.666603 54.377108
527.272727 5.628887 54.377108
533.333333 3.343264 54.377108
539.393939 3.647702 54.377108
545.454545 3.954182 54.377108
551.515152 4.053566 54.377108
557.575758 0.911891 54.377108
563.636364 2.786101 54.377108
569.696970 3.547155 54.377108
575.757576 6.539544 54.377108
581.818182 6.954757 54.377108
587.878788 7.454743 54.377108
593.939394 7.149322 54.377108
600.000000 5.727164 54.377108
0.000000 1.806534 55.331092
6.060606 2.448563 55.331092
12.121212 4.509430 55.331092
18.181818 2.566565 55.331092
24.242424 5.729534 55.331092
30.303030 6.827289 55.331092
36.363636 3.478472 55.331092
42.424242 4.644868 55.331092
48.484848 2.769363 55.331092
54.545455 6.669030 55.331092
60.606061 7.099081 55.331092
66.666667 2.228935 55.331092
72.727273 2.110505 55.331092
78.787879 1.705231 55.331092
84.848485 4.223111 55.331092
90.909091 8.036000 55.331092
96.969697 2.634005 55.331092
103.030303 2.077115 55.331092
109.090909 8.297739 55.331092
115.151515 6.353237 55.331092
121.212121 8.353291 55.331092
127.272727 2.956722 55.331092
133.333333 2.077115 55.331092
139.393939 4.019283 55.331092
145.454545 1.604452 55.331092
151.515152 8.139651 55.331092
157.575758 11.098257 55.331092
163.636364 19.494866 55.331092
169.696970 29.468910 55.331092
175.757576 35.848477 55.331092
181.818182 35.411242 55.331092
187.878788 44.536577 55.331092
193.939394 49.442673 55.331092
200.000000 66.415313 55.331092
206.060606 57.198007 55.331092
212.121212 49.580676 55.331092
218.181818 51.082886 55.331092
224.242424 45.164498 55.331092
230.303030 44.440699 55.331092
236.363636 44.945665 55.331092
242.424242 44.118038 55.331092
248.484848 42.275627 55.331092
254.545455 41.313013 55.331092
260.606061 39.675760 55.331092
266.666667 44.932899 55.331092
272.727273 41.180160 55.331092
278.787879 46.569193 55.331092
284.848485 43.406011 55.331092
290.909091 40.922394 55.331092
296.969697 37.100622 55.331092
303.030303 40.029384 55.331092
309.090909 40.104814 55.331092
315.151515 37.693325 55.331092
321.212121 33.337052 55.331092
327.272727 33.955777 55.331092
333.333333 27.414184 55.331092
339.393939 17.454454 55.331092
345.454545 15.025845 55.331092
351.515152 18.796536 55.331092
357.575758 12.817780 55.331092
363.636364 12.862671 55.331092
369.696970 8.355497 55.331092
375.757576 9.398754 55.331092
381.818182 5.145254 55.331092
387.878788 6.963159 55.331092
393.939394 11.125177 55.331092
400.000000 3.343264 55.331092
406.060606 1.301043 55.331092
412.121212 7.353535 55.331092
418.181818 3.958373 55.331092
424.242424 2.989157 55.331092
430.303030 10.241503 55.331092
436.363636 8.540130 55.331092
442.424242 7.287346 55.331092
448.484848 6.491282 55.331092
454.545455 5.829662 55.331092
460.606061 2.667907 55.331092
466.666667 7.241639 55.331092
472.727273 7.099361 55.331092
478.787879 4.763215 55.331092
484.848485 2.280174 55.331092
490.909091 9.261916 55.331092
496.969697 1.232611 55.331092
503.030303 6.237167 55.331092
509.090909 2.212710 55.331092
515.151515 5.019584 55.331092
521.212121 7.540932 55.331092
527.272727 4.746150 55.331092
533.333333 4.188866 55.331092
539.393939 4.797668 55.331092
545.454545 5.677152 55.331092
551.515152 4.053566 55.331092
557.575758 0.337962 55.331092
563.636364 3.360264 55.331092
569.696970 3.343661 55.331092
575.757576 6.167133 55.331092
581.818182 4.646851 55.331092
587.878788 7.488908 55.331092
593.939394 6.573243 55.331092
600.000000 5.151829 55.331092
0.000000 2.989890 56.285076
6.060606 1.992573 56.285076
12.121212 4.509430 56.285076
18.181818 3.309848 56.285076
24.242424 6.202745 56.285076
30.303030 5.407015 56.285076
36.363636 3.343264 56.285076
42.424242 5.456418 56.285076
48.484848 2.634155 56.285076
54.545455 7.274193 56.285076
60.606061 8.387513 56.285076
66.666667 3.546314 56.285076
72.727273 2.853898 56.285076
78.787879 3.091254 56.285076
84.848485 3.614130 56.285076
90.909091 8.204761 56.285076
96.969697 4.838302 56.285076
103.030303 3.430569 56.285076
109.090909 10.025306 56.285076
115.151515 6.767586 56.285076
121.212121 7.336779 56.285076
127.272727 2.279578 56.285076
133.333333 1.671436 56.285076
139.393939 4.154491 56.285076
145.454545 1.063730 56.285076
151.515152 5.716656 56.285076
157.575758 11.562657 56.285076
163.636364 19.460359 56.285076
169.696970 29.023053 56.285076
175.757576 35.000737 56.285076
181.818182 37.563348 56.285076
187.878788 47.022795 56.285076
193.939394 50.937710 56.285076
200.000000 66.125151 56.285076
206.060606 56.767264 56.285076
212.121212 50.380255 56.285076
218.181818 50.220856 56.285076
224.242424 44.933367 56.285076
230.303030 44.075541 56.285076
236.363636 47.615338 56.285076
242.424242 45.943147 56.285076
248.484848 40.811004 56.285076
254.545455 41.789736 56.285076
260.606061 38.656795 56.285076
266.666667 43.875501 56.285076
272.727273 43.150392 56.285076
278.787879 46.391912 56.285076
284.848485 43.531250 56.285076
290.909091 41.203903 56.285076
296.969697 39.498609 56.285076
303.030303 39.416530 56.285076
309.090909 41.261431 56.285076
315.151515 37.693325 56.285076
321.212121 33.499075 56.285076
327.272727 32.799430 56.285076
333.333333 28.260488 56.285076
339.393939 18.296807 56.285076
345.454545 14.129221 56.285076
351.515152 17.731241 56.285076
357.575758 12.026045 56.285076
363.636364 11.931496 56.285076
369.696970 7.784830 56.285076
375.757576 7.876426 56.285076
381.818182 5.750501 56.285076
387.878788 8.905869 56.285076
393.939394 9.904289 56.285076
400.000000 3.343264 56.285076
406.060606 1.317669 56.285076
412.121212 7.353535 56.285076
418.181818 3.614318 56.285076
424.242424 2.549732 56.285076
430.303030 9.188664 56.285076
436.363636 7.795082 56.285076
442.424242 6.204529 56.285076
448.484848 5.101050 56.285076
454.545455 5.355195 56.285076
460.606061 3.852766 56.285076
466.666667 8.018296 56.285076
472.727273 5.373241 56.285076
478.787879 5.016456 56.285076
484.848485 1.874055 56.285076
490.909091 9.435522 56.285076
496.969697 1.401358 56.285076
503.030303 7.998810 56.285076
509.090909 2.110502 56.285076
515.151515 5.525509 56.285076
521.212121 6.019227 56.285076
527.272727 4.306848 56.285076
533.333333 4.459447 56.285076
539.393939 4.190295 56.285076
545.454545 5.204010 56.285076
551.515152 3.614500 56.285076
557.575758 2.300226 56.285076
563.636364 3.495362 56.285076
569.696970 3.377406 56.285076
575.757576 6.912402 56.285076
581.818182 3.664387 56.285076
587.878788 7.353535 56.285076
593.939394 6.878549 56.285076
600.000000 5.016456 56.285076
0.000000 4.714024 57.239061
6.060606 1.418643 57.239061
12.121212 4.509430 57.239061
18.181818 4.255915 57.239061
24.242424 7.352711 57.239061
30.303030 4.257045 57.239061
36.363636 3.343264 57.239061
42.424242 6.031755 57.239061
48.484848 2.634155 57.239061
54.545455 5.175292 57.239061
60.606061 8.626897 57.239061
66.666667 5.271834 57.239061
72.727273 4.002696 57.239061
78.787879 4.815389 57.239061
84.848485 4.764100 57.239061
90.909091 6.543448 57.239061
96.969697 7.618635 57.239061
103.030303 5.629304 57.239061
109.090909 11.754364 57.239061
115.151515 4.469522 57.239061
121.212121 6.185168 57.239061
127.272727 2.279578 57.239061
133.333333 1.215647 57.239061
139.393939 3.850429 57.239061
145.454545 0.658618 57.239061
151.515152 3.433322 57.239061
157.575758 12.122556 57.239061
163.636364 18.910839 57.239061
169.696970 27.943288 57.239061
175.757576 33.408666 57.239061
181.818182 40.622909 57.239061
187.878788 46.998396 57.239061
193.939394 53.896788 57.239061
200.000000 65.144885 57.239061
206.060606 55.315080 57.239061
212.121212 51.797802 57.239061
218.181818 49.244101 57.239061
224.242424 44.933367 57.239061
230.303030 45.063396 57.239061
236.363636 50.423279 57.239061
242.424242 45.096410 57.239061
248.484848 40.307159 57.239061
254.545455 41.789736 57.239061
260.606061 37.589530 57.239061
266.666667 40.773092 57.239061
272.727273 45.247833 57.239061
278.787879 44.275102 57.239061
284.848485 44.255161 57.239061
290.909091 40.357232 57.239061
296.969697 43.299020 57.239061
303.030303 40.504768 57.239061
309.090909 40.031702 57.239061
315.151515 37.778115 57.239061
321.212121 34.051915 57.239061
327.272727 31.690312 57.239061
333.333333 29.367194 57.239061
339.393939 18.677784 57.239061
345.454545 15.792920 57.239061
351.515152 16.056477 57.239061
357.575758 12.026045 57.239061
363.636364 11.370295 57.239061
369.696970 6.653374 57.239061
375.757576 5.600565 57.239061
381.818182 6.893750 57.239061
387.878788 11.106289 57.239061
393.939394 8.171710 57.239061
400.000000 3.343264 57.239061
406.060606 3.040397 57.239061
412.121212 5.830387 57.239061
418.181818 4.255909 57.239061
424.242424 3.039596 57.239061
430.303030 7.456086 57.239061
436.363636 6.643471 57.239061
442.424242 3.904120 57.239061
448.484848 5.676386 57.239061
454.545455 3.800458 57.239061
460.606061 4.970205 57.239061
466.666667 6.543428 57.239061
472.727273 3.649107 57.239061
478.787879 5.016456 57.239061
484.848485 1.874055 57.239061
490.909091 10.016023 57.239061
496.969697 3.195041 57.239061
503.030303 9.695116 57.239061
509.090909 2.684667 57.239061
515.151515 7.254567 57.239061
521.212121 3.144888 57.239061
527.272727 2.584119 57.239061
533.333333 4.915755 57.239061
539.393939 2.636289 57.239061
545.454545 3.649107 57.239061
551.515152 3.040335 57.239061
557.575758 5.174565 57.239061
563.636364 3.495362 57.239061
569.696970 3.952039 57.239061
575.757576 6.287775 57.239061
581.818182 3.089960 57.239061
587.878788 6.337413 57.239061
593.939394 7.454823 57.239061
600.000000 5.016456 57.239061
0.000000 6.438158 58.193045
6.060606 0.844712 58.193045
12.121212 4.509430 58.193045
18.181818 4.255915 58.193045
24.242424 6.201100 58.193045
30.303030 3.107076 58.193045
36.363636 3.343264 58.193045
42.424242 6.607091 58.193045
48.484848 2.634155 58.193045
54.545455 1.723505 58.193045
60.606061 6.326488 58.193045
66.666667 6.998078 58.193045
72.727273 4.492698 58.193045
78.787879 6.539523 58.193045
84.848485 5.914069 58.193045
90.909091 4.814390 58.193045
96.969697 9.342769 58.193045
103.030303 6.778102 58.193045
109.090909 10.854013 58.193045
115.151515 2.171457 58.193045
121.212121 5.033557 58.193045
127.272727 1.840369 58.193045
133.333333 0.641716 58.193045
139.393939 2.701631 58.193045
145.454545 0.084687 58.193045
151.515152 3.581161 58.193045
157.575758 12.682455 58.193045
163.636364 18.361319 58.193045
169.696970 25.071847 58.193045
175.757576 32.360400 58.193045
181.818182 41.138605 58.193045
187.878788 46.496003 58.193045
193.939394 56.855866 58.193045
200.000000 64.164618 58.193045
206.060606 53.862895 58.193045
212.121212 52.282215 58.193045
218.181818 46.979214 58.193045
224.242424 44.933367 58.193045
230.303030 46.051251 58.193045
236.363636 49.422830 58.193045
242.424242 43.591159 58.193045
248.484848 39.865557 58.193045
254.545455 41.437034 58.193045
260.606061 35.544723 58.193045
266.666667 37.148789 58.193045
272.727273 46.563283 58.193045
278.787879 42.158293 58.193045
284.848485 45.328447 58.193045
290.909091 38.751748 58.193045
296.969697 46.069839 58.193045
303.030303 41.069740 58.193045
309.090909 37.833301 58.193045
315.151515 38.877718 58.193045
321.212121 34.603392 58.193045
327.272727 30.581195 58.193045
333.333333 29.250314 58.193045
339.393939 18.126747 58.193045
345.454545 17.456619 58.193045
351.515152 14.381713 58.193045
357.575758 10.254685 58.193045
363.636364 9.677408 58.193045
369.696970 5.521918 58.193045
375.757576 3.324703 58.193045
381.818182 6.530645 58.193045
387.878788 12.838867 58.193045
393.939394 6.439132 58.193045
400.000000 3.343264 58.193045
406.060606 4.763126 58.193045
412.121212 4.104143 58.193045
418.181818 4.255909 58.193045
424.242424 4.188394 58.193045
430.303030 6.691695 58.193045
436.363636 5.627329 58.193045
442.424242 1.654539 58.193045
448.484848 6.251723 58.193045
454.545455 2.077729 58.193045
460.606061 4.396274 58.193045
466.666667 4.239737 58.193045
472.727273 1.924973 58.193045
478.787879 5.016456 58.193045
484.848485 1.874055 58.193045
490.909091 10.964232 58.193045
496.969697 6.072897 58.193045
503.030303 10.851420 58.193045
509.090909 3.630624 58.193045
515.151515 8.983625 58.193045
521.212121 0.270549 58.193045
527.272727 0.861391 58.193045
533.333333 5.490388 58.193045
539.393939 0.338224 58.193045
545.454545 1.924973 58.193045
551.515152 2.736383 58.193045
557.575758 8.048904 58.193045
563.636364 3.360223 58.193045
569.696970 4.205560 58.193045
575.757576 4.563641 58.193045
581.818182 2.515795 58.193045
587.878788 5.185802 58.193045
593.939394 7.523708 58.193045
600.000000 5.016456 58.193045
0.000000 5.221103 59.147029
6.060606 3.237819 59.147029
12.121212 6.973091 59.147029
18.181818 5.236776 59.147029
24.242424 5.541623 59.147029
30.303030 4.410362 59.147029
36.363636 3.343264 59.147029
42.424242 5.710834 59.147029
48.484848 2.718484 59.147029
54.545455 4.653831 59.147029
60.606061 5.498677 59.147029
66.666667 6.272064 59.147029
72.727273 4.036594 59.147029
78.787879 5.710834 59.147029
84.848485 6.574705 59.147029
90.909091 4.560129 59.147029
96.969697 10.091442 59.147029
103.030303 5.967173 59.147029
109.090909 8.999392 59.147029
115.151515 3.302915 59.147029
121.212121 3.985977 59.147029
127.272727 1.671436 59.147029
133.333333 1.046850 59.147029
139.393939 2.532699 59.147029
145.454545 0.979552 59.147029
151.515152 3.915884 59.147029
157.575758 11.810052 59.147029
163.636364 18.280511 59.147029
169.696970 24.878497 59.147029
175.757576 31.755682 59.147029
181.818182 42.095955 59.147029
187.878788 46.422125 59.147029
193.939394 57.291004 59.147029
200.000000 63.191060 59.147029
206.060606 53.238036 59.147029
212.121212 53.181490 59.147029
218.181818 49.476076 59.147029
224.242424 46.611124 59.147029
230.303030 47.892588 59.147029
236.363636 49.701942 59.147029
242.424242 43.369809 59.147029
248.484848 42.412933 59.147029
254.545455 43.903956 59.147029
260.606061 36.988139 59.147029
266.666667 36.178974 59.147029
272.727273 45.492685 59.147029
278.787879 41.399716 59.147029
284.848485 45.027449 59.147029
290.909091 38.970405 59.147029
296.969697 46.474305 59.147029
303.030303 40.976967 59.147029
309.090909 35.646569 59.147029
315.151515 37.635481 59.147029
321.212121 35.552252 59.147029
327.272727 29.478928 59.147029
333.333333 31.078097 59.147029
339.393939 18.986300 59.147029
345.454545 17.671227 59.147029
351.515152 13.437129 59.147029
357.575758 11.751029 59.147029
363.636364 10.388005 59.147029
369.696970 7.771658 59.147029
375.757576 4.445230 59.147029
381.818182 7.254514 59.147029
387.878788 12.596905 59.147029
393.939394 6.675884 59.147029
400.000000 2.853533 59.147029
406.060606 5.507186 59.147029
412.121212 3.850295 59.147029
418.181818 4.746639 59.147029
424.242424 7.311118 59.147029
430.303030 7.183226 59.147029
436.363636 4.798323 59.147029
442.424242 4.518528 59.147029
448.484848 4.865735 59.147029
454.545455 2.803661 59.147029
460.606061 4.311877 59.147029
466.666667 5.375767 59.147029
472.727273 2.651298 59.147029
478.787879 5.067255 59.147029
484.848485 1.384524 59.147029
490.909091 10.050913 59.147029
496.969697 7.475952 59.147029
503.030303 9.056534 59.147029
509.090909 5.138720 59.147029
515.151515 8.288966 59.147029
521.212121 0.692728 59.147029
527.272727 1.655846 59.147029
533.333333 4.595027 59.147029
539.393939 1.960413 59.147029
545.454545 3.142028 59.147029
551.515152 4.206975 59.147029
557.575758 10.948270 59.147029
563.636364 4.394546 59.147029
569.696970 2.736167 59.147029
575.757576 4.799835 59.147029
581.818182 3.411225 59.147029
587.878788 5.507186 59.147029
593.939394 7.404616 59.147029
600.000000 4.526325 59.147029
0.000000 3.496975 60.101014
6.060606 5.535876 60.101014
12.121212 9.861496 60.101014
18.181818 5.473707 60.101014
24.242424 4.560869 60.101014
30.303030 6.136600 60.101014
36.363636 3.343264 60.101014
42.424242 4.560869 60.101014
48.484848 1.570392 60.101014
54.545455 8.684457 60.101014
60.606061 4.668956 60.101014
66.666667 4.107143 60.101014
72.727273 2.887800 60.101014
78.787879 4.560869 60.101014
84.848485 7.150977 60.101014
90.909091 4.560129 60.101014
96.969697 10.366557 60.101014
103.030303 6.242012 60.101014
109.090909 6.695709 60.101014
115.151515 5.025638 60.101014
121.212121 2.837183 60.101014
127.272727 1.671436 60.101014
133.333333 1.620779 60.101014
139.393939 2.026145 60.101014
145.454545 1.671703 60.101014
151.515152 5.056616 60.101014
157.575758 10.690715 60.101014
163.636364 18.280511 60.101014
169.696970 22.727752 60.101014
175.757576 31.181780 60.101014
181.818182 41.488198 60.101014
187.878788 45.935289 60.101014
193.939394 57.291004 60.101014
200.000000 62.218659 60.101014
206.060606 52.755811 60.101014
212.121212 53.649489 60.101014
218.181818 52.908671 60.101014
224.242424 48.578133 60.101014
230.303030 49.877164 60.101014
236.363636 49.369728 60.101014
242.424242 44.314523 60.101014
248.484848 44.940375 60.101014
254.545455 46.972030 60.101014
260.606061 38.021962 60.101014
266.666667 35.235775 60.101014
272.727273 43.916860 60.101014
278.787879 40.875304 60.101014
284.848485 44.473040 60.101014
290.909091 39.503584 60.101014
296.969697 43.209867 60.101014
303.030303 40.431648 60.101014
309.090909 34.885131 60.101014
315.151515 37.024463 60.101014
321.212121 35.552252 60.101014
327.272727 28.377843 60.101014
333.333333 33.317532 60.101014
339.393939 19.791451 60.101014
345.454545 16.007534 60.101014
351.515152 12.324409 60.101014
357.575758 13.990308 60.101014
363.636364 10.804430 60.101014
369.696970 10.604330 60.101014
375.757576 6.151307 60.101014
381.818182 8.400557 60.101014
387.878788 11.620857 60.101014
393.939394 7.252156 60.101014
400.000000 2.279370 60.101014
406.060606 6.082520 60.101014
412.121212 3.850295 60.101014
418.181818 4.865746 60.101014
424.242424 7.113521 60.101014
430.303030 7.759498 60.101014
436.363636 3.649530 60.101014
442.424242 7.975228 60.101014
448.484848 3.141607 60.101014
454.545455 3.951655 60.101014
460.606061 3.296908 60.101014
466.666667 4.566045 60.101014
472.727273 3.800092 60.101014
